chapter,version_a,version_b,similarity,supporting_sentence_pairs
65,ba,gd1,0.38673469,21
65,ba,hj,0.49444444,21
65,ba,hs,0.61224490,21
65,ba,wb,0.61224490,21
65,ba,xr,0.56666667,21
65,bb,fy,0.69750567,21
65,bb,gd,0.50181406,21
65,bb,gd1,0.50181406,21
65,bb,hj,0.67142857,21
65,bb,hs,0.75192744,21
65,bb,wb,0.74240363,21
65,bb,xr,0.71269841,21
65,fy,gd,0.41530612,21
65,fy,gd1,0.41530612,21
65,fy,hj,0.58322511,22
65,fy,hs,0.90530303,22
65,fy,wb,0.89621212,22
65,fy,xr,0.85140693,22
65,gd,gd1,0.83843537,21
65,gd,hj,0.55895692,21
65,gd,hs,0.45102041,21
65,gd,wb,0.45578231,21
65,gd,xr,0.41609977,21
65,gd1,hj,0.55895692,21
65,gd1,hs,0.45102041,21
65,gd1,wb,0.45578231,21
65,gd1,xr,0.41609977,21
65,hj,hs,0.62759740,22
65,hj,wb,0.61850649,22
65,hj,xr,0.57348485,22
65,hs,wb,0.99090909,22
65,hs,xr,0.86547619,22
65,wb,xr,0.87456710,22
66,ba,bb,0.74976190,10
66,ba,fy,0.56928571,10
66,ba,hj,0.71476190,10
66,ba,hs,0.52523810,10
66,ba,wb,0.55023810,10
66,ba,xr,0.53008658,9
66,bb,fy,0.66357143,10
66,bb,hj,0.81833333,10
66,bb,hs,0.66452381,10
66,bb,wb,0.68952381,10
66,bb,xr,0.66897547,9
66,fy,hj,0.72023810,10
66,fy,hs,0.84785714,10
66,fy,wb,0.87285714,10
66,fy,xr,0.86161616,9
66,hj,hs,0.72619048,10
66,hj,wb,0.75119048,10
66,hj,xr,0.71897547,9
66,hs,wb,0.97500000,10
66,hs,xr,0.87987013,9
66,wb,xr,0.90764791,9
67,ba,bb,0.80645363,19
67,ba,fy,0.48354342,17
67,ba,hj,0.62443609,19
67,ba,hs,0.44932306,17
67,ba,wb,0.45772642,17
67,ba,xr,0.47023810,17
67,bb,fy,0.51981793,17
67,bb,hj,0.64862155,19
67,bb,hs,0.48811858,17
67,bb,wb,0.49652194,17
67,bb,xr,0.51743697,17
67,fy,hj,0.56001401,17
67,fy,hs,0.86851852,18
67,fy,wb,0.87777778,18
67,fy,xr,0.81018519,18
67,hj,hs,0.52145191,17
67,hj,wb,0.52985528,17
67,hj,xr,0.57913165,17
67,hs,wb,0.99074074,18
67,hs,xr,0.84166667,18
67,wb,xr,0.83240741,18
68,ba,bb,0.50738440,23
68,ba,fy,0.42484127,20
68,ba,hj,0.61134921,20
68,ba,hs,0.42484127,20
68,ba,wb,0.42484127,20
68,ba,xr,0.45154321,18
68,bb,fy,0.32833333,20
68,bb,hj,0.58452381,20
68,bb,hs,0.31833333,20
68,bb,wb,0.32833333,20
68,bb,xr,0.35171958,18
68,fy,hj,0.49541667,20
68,fy,hs,0.95952381,21
68,fy,wb,0.98095238,21
68,fy,xr,0.89561404,19
68,hj,hs,0.48708333,20
68,hj,wb,0.49541667,20
68,hj,xr,0.52169312,18
68,hs,wb,0.97857143,21
68,hs,xr,0.87192982,19
68,wb,xr,0.89561404,19
69,ba,bb,0.64935897,13
69,ba,fy,0.58888889,13
69,ba,hj,0.56666667,14
69,ba,hs,0.61282051,13
69,ba,wb,0.61282051,13
69,ba,xr,0.59743590,13
69,bb,fy,0.62083333,12
69,bb,hj,0.61987179,13
69,bb,hs,0.58958333,12
69,bb,wb,0.58958333,12
69,bb,xr,0.57291667,12
69,fy,hj,0.76324786,13
69,fy,hs,0.86709402,13
69,fy,wb,0.86709402,13
69,fy,xr,0.86709402,13
69,hj,hs,0.80641026,13
69,hj,wb,0.80641026,13
69,hj,xr,0.80000000,13
69,hs,wb,0.96153846,13
69,hs,xr,0.89102564,13
69,wb,xr,0.89102564,13
70,ba,bb,0.69158730,15
70,ba,fy,0.49031746,15
70,ba,gd,0.54479167,8
70,ba,gd1,0.54479167,8
70,ba,hj,0.62551020,14
70,ba,hs,0.50492063,15
70,ba,wb,0.49380952,15
70,ba,xr,0.48761905,15
70,bb,fy,0.46476190,15
70,bb,gd,0.52916667,8
70,bb,gd1,0.52916667,8
70,bb,hj,0.57500000,14
70,bb,hs,0.48269841,15
70,bb,wb,0.47158730,15
70,bb,xr,0.51206349,15
70,fy,gd,0.54241071,8
70,fy,gd1,0.54241071,8
70,fy,hj,0.59965986,14
70,fy,hs,0.89464286,16
70,fy,wb,0.88571429,16
70,fy,xr,0.86825397,15
70,gd,gd1,0.91203704,9
70,gd,hj,0.60476190,7
70,gd,hs,0.56979167,8
70,gd,wb,0.54479167,8
70,gd,xr,0.58854167,8
70,gd1,hj,0.60476190,7
70,gd1,hs,0.56979167,8
70,gd1,wb,0.54479167,8
70,gd1,xr,0.58854167,8
70,hj,hs,0.66955782,14
70,hj,wb,0.65527211,14
70,hj,xr,0.64744898,14
70,hs,wb,0.98750000,16
70,hs,xr,0.79111111,15
70,wb,xr,0.78000000,15
71,ba,bb,0.71714286,25
71,ba,fy,0.67476190,25
71,ba,gd,0.51503968,20
71,ba,gd3,0.51503968,20
71,ba,hj,0.73584127,25
71,ba,hs,0.68219048,25
71,ba,wb,0.69085714,25
71,ba,xr,0.65701587,25
71,bb,fy,0.52804762,25
71,bb,gd,0.44170635,20
71,bb,gd3,0.44170635,20
71,bb,hj,0.52369841,25
71,bb,hs,0.50847619,25
71,bb,wb,0.52514286,25
71,bb,xr,0.47996825,25
71,fy,gd,0.44313492,20
71,fy,gd3,0.44313492,20
71,fy,hj,0.57805250,26
71,fy,hs,0.76219048,25
71,fy,wb,0.75885714,25
71,fy,xr,0.79236874,26
71,gd,gd3,0.85544218,21
71,gd,hj,0.47375000,20
71,gd,hs,0.46119048,20
71,gd,wb,0.46952381,20
71,gd,xr,0.43797619,20
71,gd3,hj,0.47375000,20
71,gd3,hs,0.46119048,20
71,gd3,wb,0.46952381,20
71,gd3,xr,0.43797619,20
71,hj,hs,0.64647619,25
71,hj,wb,0.62980952,25
71,hj,xr,0.60123626,26
71,hs,wb,0.96400000,25
71,hs,xr,0.80123810,25
71,wb,xr,0.78523810,25
72,ba,bb,0.59540043,22
72,ba,fy,0.54550866,22
72,ba,gd,0.30314626,14
72,ba,gd1,0.30314626,14
72,ba,hj,0.50654762,22
72,ba,hs,0.49821429,22
72,ba,wb,0.49404762,22
72,ba,xr,0.46103896,22
72,bb,fy,0.73376623,22
72,bb,gd,0.43010204,14
72,bb,gd1,0.43010204,14
72,bb,hj,0.69994589,22
72,bb,hs,0.69123377,22
72,bb,wb,0.67191558,22
72,bb,xr,0.63630952,22
72,fy,gd,0.37236395,14
72,fy,gd1,0.37236395,14
72,fy,hj,0.72299784,22
72,fy,hs,0.84080087,22
72,fy,wb,0.86390693,22
72,fy,xr,0.85102814,22
72,gd,gd1,0.88333333,14
72,gd,hj,0.47559524,14
72,gd,hs,0.40000000,14
72,gd,wb,0.37312925,14
72,gd,xr,0.34625850,14
72,gd1,hj,0.47559524,14
72,gd1,hs,0.40000000,14
72,gd1,wb,0.37312925,14
72,gd1,xr,0.34625850,14
72,hj,hs,0.82721861,22
72,hj,wb,0.80860390,22
72,hj,xr,0.73436147,22
72,hs,wb,0.93744589,22
72,hs,xr,0.87229437,22
72,wb,xr,0.86883117,22
73,ba,bb,0.72727273,11
73,ba,fy,0.44015152,11
73,ba,hj,0.62979798,11
73,ba,hs,0.47222222,10
73,ba,wb,0.49186508,10
73,ba,xr,0.47469136,9
73,bb,fy,0.48282828,11
73,bb,hj,0.68939394,11
73,bb,hs,0.53083333,10
73,bb,wb,0.53619048,10
73,bb,xr,0.53827160,9
73,fy,hj,0.62546296,12
73,fy,hs,0.73080808,11
73,fy,wb,0.77463925,11
73,fy,xr,0.72138889,10
73,hj,hs,0.66085859,11
73,hj,wb,0.66897547,11
73,hj,xr,0.64666667,10
73,hs,wb,0.94318182,11
73,hs,xr,0.82527778,10
73,wb,xr,0.78777778,10
74,ba,bb,0.83008658,11
74,ba,fy,0.66233766,11
74,ba,gd,0.50324675,11
74,ba,gd3,0.50324675,11
74,ba,hj,0.70021645,11
74,ba,hs,0.66991342,11
74,ba,wb,0.65476190,11
74,ba,xr,0.58658009,11
74,bb,fy,0.72294372,11
74,bb,gd,0.58982684,11
74,bb,gd3,0.58982684,11
74,bb,hj,0.76082251,11
74,bb,hs,0.73051948,11
74,bb,wb,0.71536797,11
74,bb,xr,0.67532468,11
74,fy,gd,0.60151515,11
74,fy,gd3,0.60151515,11
74,fy,hj,0.85000000,11
74,fy,hs,0.90606061,11
74,fy,wb,0.88787879,11
74,fy,xr,0.73939394,11
74,gd,gd3,0.94696970,11
74,gd,hj,0.68333333,11
74,gd,hs,0.61666667,11
74,gd,wb,0.59848485,11
74,gd,xr,0.53787879,11
74,gd3,hj,0.68333333,11
74,gd3,hs,0.61666667,11
74,gd3,wb,0.59848485,11
74,gd3,xr,0.53787879,11
74,hj,hs,0.84696970,11
74,hj,wb,0.83181818,11
74,hj,xr,0.70606061,11
74,hs,wb,0.98181818,11
74,hs,xr,0.73939394,11
74,wb,xr,0.72121212,11
75,ba,bb,0.81250000,12
75,ba,fy,0.64814815,12
75,ba,hj,0.79398148,12
75,ba,hs,0.70277778,12
75,ba,wb,0.70277778,12
75,ba,xr,0.58541667,12
75,bb,fy,0.67592593,12
75,bb,hj,0.83564815,12
75,bb,hs,0.73518519,12
75,bb,wb,0.73518519,12
75,bb,xr,0.62361111,12
75,fy,hj,0.73842593,12
75,fy,hs,0.90185185,12
75,fy,wb,0.90185185,12
75,fy,xr,0.86712963,12
75,hj,hs,0.79768519,12
75,hj,wb,0.79768519,12
75,hj,xr,0.69305556,12
75,hs,wb,0.97916667,12
75,hs,xr,0.85138889,12
75,wb,xr,0.85138889,12
76,ba,bb,0.61402116,9
76,ba,fy,0.36388889,9
76,ba,gd,0.25625000,8
76,ba,gd1,0.31875000,8
76,ba,hj,0.56604938,9
76,ba,hs,0.37500000,9
76,ba,wb,0.38981481,9
76,ba,xr,0.33055556,9
76,bb,fy,0.51953263,9
76,bb,gd,0.25763889,8
76,bb,gd1,0.25763889,8
76,bb,hj,0.68797619,10
76,bb,hs,0.53514109,9
76,bb,wb,0.55842152,9
76,bb,xr,0.51397707,9
76,fy,gd,0.26145833,8
76,fy,gd1,0.26145833,8
76,fy,hj,0.55895062,9
76,fy,hs,0.84320988,9
76,fy,wb,0.87222222,9
76,fy,xr,0.81543210,9
76,gd,gd1,0.95312500,8
76,gd,hj,0.32916667,8
76,gd,hs,0.26145833,8
76,gd,wb,0.34479167,8
76,gd,xr,0.21145833,8
76,gd1,hj,0.32916667,8
76,gd1,hs,0.26145833,8
76,gd1,wb,0.34479167,8
76,gd1,xr,0.21145833,8
76,hj,hs,0.57932099,9
76,hj,wb,0.59783951,9
76,hj,xr,0.52993827,9
76,hs,wb,0.89691358,9
76,hs,xr,0.78086420,9
76,wb,xr,0.76543210,9
